STNAME,CTYNAME,YEAR,POPULATION,BUYER_COUNTY_x,BUYER_STATE_x,FIPS Code,State_x,BUYER_STATE_y,BUYER_COUNTY_y,MME,State_y
Louisiana,JEFFERSON,2013,434394,JEFFERSON,LA,22051,Louisiana,LA,JEFFERSON,239099592.828825,Louisiana
Louisiana,JEFFERSON,2014,434235,JEFFERSON,LA,22051,Louisiana,LA,JEFFERSON,226065916.7621625,Louisiana
Louisiana,JEFFERSON DAVIS,2006,31177,JEFFERSON DAVIS,LA,22053,Louisiana,LA,JEFFERSON DAVIS,10851631.038175,Louisiana
Louisiana,JEFFERSON DAVIS,2007,31037,JEFFERSON DAVIS,LA,22053,Louisiana,LA,JEFFERSON DAVIS,12611390.2614,Louisiana
Louisiana,JEFFERSON DAVIS,2008,31100,JEFFERSON DAVIS,LA,22053,Louisiana,LA,JEFFERSON DAVIS,14298758.5226875,Louisiana
Louisiana,JEFFERSON DAVIS,2009,31097,JEFFERSON DAVIS,LA,22053,Louisiana,LA,JEFFERSON DAVIS,13673296.666125,Louisiana
Louisiana,JEFFERSON DAVIS,2010,31629,JEFFERSON DAVIS,LA,22053,Louisiana,LA,JEFFERSON DAVIS,11856260.9888625,Louisiana
Louisiana,JEFFERSON DAVIS,2011,31595,JEFFERSON DAVIS,LA,22053,Louisiana,LA,JEFFERSON DAVIS,12600203.055,Louisiana
Louisiana,JEFFERSON DAVIS,2012,31452,JEFFERSON DAVIS,LA,22053,Louisiana,LA,JEFFERSON DAVIS,11984341.8868125,Louisiana
Louisiana,JEFFERSON DAVIS,2013,31305,JEFFERSON DAVIS,LA,22053,Louisiana,LA,JEFFERSON DAVIS,11571289.29045,Louisiana
Louisiana,JEFFERSON DAVIS,2014,31462,JEFFERSON DAVIS,LA,22053,Louisiana,LA,JEFFERSON DAVIS,12786299.46,Louisiana
Louisiana,LA SALLE,2006,14008,LA SALLE,LA,22059,Louisiana,LA,LA SALLE,3570543.7813500003,Louisiana
Louisiana,LA SALLE,2007,13993,LA SALLE,LA,22059,Louisiana,LA,LA SALLE,4503111.98625,Louisiana
Louisiana,LA SALLE,2008,14012,LA SALLE,LA,22059,Louisiana,LA,LA SALLE,4978753.8654375,Louisiana
Louisiana,LA SALLE,2009,13964,LA SALLE,LA,22059,Louisiana,LA,LA SALLE,5705937.114525001,Louisiana
Louisiana,LA SALLE,2010,14909,LA SALLE,LA,22059,Louisiana,LA,LA SALLE,6206684.319975,Louisiana
Louisiana,LA SALLE,2011,14941,LA SALLE,LA,22059,Louisiana,LA,LA SALLE,6813356.5695375,Louisiana
Louisiana,LA SALLE,2012,14860,LA SALLE,LA,22059,Louisiana,LA,LA SALLE,7597359.202725,Louisiana
Louisiana,LA SALLE,2013,14819,LA SALLE,LA,22059,Louisiana,LA,LA SALLE,7459239.2443125,Louisiana
Louisiana,LA SALLE,2014,14873,LA SALLE,LA,22059,Louisiana,LA,LA SALLE,8371265.16,Louisiana
Louisiana,LAFAYETTE,2006,203659,LAFAYETTE,LA,22055,Louisiana,LA,LAFAYETTE,156600964.0264,Louisiana
Louisiana,LAFAYETTE,2007,205203,LAFAYETTE,LA,22055,Louisiana,LA,LAFAYETTE,158638798.6003,Louisiana
Louisiana,LAFAYETTE,2008,207659,LAFAYETTE,LA,22055,Louisiana,LA,LAFAYETTE,136833469.8552125,Louisiana
Louisiana,LAFAYETTE,2009,210954,LAFAYETTE,LA,22055,Louisiana,LA,LAFAYETTE,148725408.0307875,Louisiana
Louisiana,LAFAYETTE,2010,222513,LAFAYETTE,LA,22055,Louisiana,LA,LAFAYETTE,153502397.0067,Louisiana
Louisiana,LAFAYETTE,2011,224898,LAFAYETTE,LA,22055,Louisiana,LA,LAFAYETTE,153700409.1197625,Louisiana
Louisiana,LAFAYETTE,2012,227554,LAFAYETTE,LA,22055,Louisiana,LA,LAFAYETTE,149565428.3016,Louisiana
Louisiana,LAFAYETTE,2013,231757,LAFAYETTE,LA,22055,Louisiana,LA,LAFAYETTE,124854702.1838625,Louisiana
Louisiana,LAFAYETTE,2014,235999,LAFAYETTE,LA,22055,Louisiana,LA,LAFAYETTE,113761439.304525,Louisiana
Louisiana,LAFOURCHE,2006,92780,LAFOURCHE,LA,22057,Louisiana,LA,LAFOURCHE,23000353.2345,Louisiana
Louisiana,LAFOURCHE,2007,92881,LAFOURCHE,LA,22057,Louisiana,LA,LAFOURCHE,25493740.149,Louisiana
Louisiana,LAFOURCHE,2008,93556,LAFOURCHE,LA,22057,Louisiana,LA,LAFOURCHE,28267438.3115375,Louisiana
Louisiana,LAFOURCHE,2009,93682,LAFOURCHE,LA,22057,Louisiana,LA,LAFOURCHE,28037862.60135,Louisiana
Louisiana,LAFOURCHE,2010,96693,LAFOURCHE,LA,22057,Louisiana,LA,LAFOURCHE,26623302.6279375,Louisiana
Louisiana,LAFOURCHE,2011,97031,LAFOURCHE,LA,22057,Louisiana,LA,LAFOURCHE,29103236.41635,Louisiana
Louisiana,LAFOURCHE,2012,97131,LAFOURCHE,LA,22057,Louisiana,LA,LAFOURCHE,32128895.7124875,Louisiana
Louisiana,LAFOURCHE,2013,97235,LAFOURCHE,LA,22057,Louisiana,LA,LAFOURCHE,32766811.2040875,Louisiana
Louisiana,LAFOURCHE,2014,97849,LAFOURCHE,LA,22057,Louisiana,LA,LAFOURCHE,35277944.348175,Louisiana
Louisiana,LINCOLN,2006,42556,LINCOLN,LA,22061,Louisiana,LA,LINCOLN,5850962.1088375,Louisiana
Louisiana,LINCOLN,2007,42695,LINCOLN,LA,22061,Louisiana,LA,LINCOLN,7031507.78999,Louisiana
Louisiana,LINCOLN,2008,42813,LINCOLN,LA,22061,Louisiana,LA,LINCOLN,7795020.693375001,Louisiana
Louisiana,LINCOLN,2009,43286,LINCOLN,LA,22061,Louisiana,LA,LINCOLN,10582110.682725,Louisiana
Louisiana,LINCOLN,2010,46854,LINCOLN,LA,22061,Louisiana,LA,LINCOLN,10152862.9395375,Louisiana
Louisiana,LINCOLN,2011,47068,LINCOLN,LA,22061,Louisiana,LA,LINCOLN,9256106.5763625,Louisiana
Louisiana,LINCOLN,2012,47039,LINCOLN,LA,22061,Louisiana,LA,LINCOLN,10113161.1568125,Louisiana
Louisiana,LINCOLN,2013,47257,LINCOLN,LA,22061,Louisiana,LA,LINCOLN,10745414.30295,Louisiana
Louisiana,LINCOLN,2014,47227,LINCOLN,LA,22061,Louisiana,LA,LINCOLN,10627021.3425,Louisiana
Louisiana,LIVINGSTON,2006,113529,LIVINGSTON,LA,22063,Louisiana,LA,LIVINGSTON,53682311.6257,Louisiana
Louisiana,LIVINGSTON,2007,117028,LIVINGSTON,LA,22063,Louisiana,LA,LIVINGSTON,69122623.029175,Louisiana
Louisiana,LIVINGSTON,2008,121080,LIVINGSTON,LA,22063,Louisiana,LA,LIVINGSTON,93400563.3065875,Louisiana
Louisiana,LIVINGSTON,2009,123326,LIVINGSTON,LA,22063,Louisiana,LA,LIVINGSTON,92170063.80045,Louisiana
Louisiana,LIVINGSTON,2010,128351,LIVINGSTON,LA,22063,Louisiana,LA,LIVINGSTON,89537313.068175,Louisiana
Louisiana,LIVINGSTON,2011,129858,LIVINGSTON,LA,22063,Louisiana,LA,LIVINGSTON,115093433.02545,Louisiana
Louisiana,LIVINGSTON,2012,131521,LIVINGSTON,LA,22063,Louisiana,LA,LIVINGSTON,99302539.9272375,Louisiana
Louisiana,LIVINGSTON,2013,133726,LIVINGSTON,LA,22063,Louisiana,LA,LIVINGSTON,95169258.67635,Louisiana
Louisiana,LIVINGSTON,2014,135241,LIVINGSTON,LA,22063,Louisiana,LA,LIVINGSTON,98959763.7281625,Louisiana
Louisiana,MADISON,2006,11942,MADISON,LA,22065,Louisiana,LA,MADISON,1204404.0413625,Louisiana
Louisiana,MADISON,2007,11796,MADISON,LA,22065,Louisiana,LA,MADISON,1230879.2738625,Louisiana
Louisiana,MADISON,2008,11739,MADISON,LA,22065,Louisiana,LA,MADISON,1396602.315,Louisiana
Louisiana,MADISON,2009,11385,MADISON,LA,22065,Louisiana,LA,MADISON,1773721.680225,Louisiana
Louisiana,MADISON,2010,12107,MADISON,LA,22065,Louisiana,LA,MADISON,1942322.8875,Louisiana
Louisiana,MADISON,2011,11978,MADISON,LA,22065,Louisiana,LA,MADISON,1936010.1225,Louisiana
Louisiana,MADISON,2012,12215,MADISON,LA,22065,Louisiana,LA,MADISON,1941499.687725,Louisiana
Louisiana,MADISON,2013,11912,MADISON,LA,22065,Louisiana,LA,MADISON,2064490.1475,Louisiana
Louisiana,MADISON,2014,11826,MADISON,LA,22065,Louisiana,LA,MADISON,1963448.25,Louisiana
Louisiana,MOREHOUSE,2006,29152,MOREHOUSE,LA,22067,Louisiana,LA,MOREHOUSE,4313947.3513625,Louisiana
Louisiana,MOREHOUSE,2007,28588,MOREHOUSE,LA,22067,Louisiana,LA,MOREHOUSE,4867044.275,Louisiana
Louisiana,MOREHOUSE,2008,28425,MOREHOUSE,LA,22067,Louisiana,LA,MOREHOUSE,5184332.8223625,Louisiana
Louisiana,MOREHOUSE,2009,28223,MOREHOUSE,LA,22067,Louisiana,LA,MOREHOUSE,5770818.1688625,Louisiana
Louisiana,MOREHOUSE,2010,27873,MOREHOUSE,LA,22067,Louisiana,LA,MOREHOUSE,6555045.0188625,Louisiana
Louisiana,MOREHOUSE,2011,27482,MOREHOUSE,LA,22067,Louisiana,LA,MOREHOUSE,6668748.0938625,Louisiana
Louisiana,MOREHOUSE,2012,27378,MOREHOUSE,LA,22067,Louisiana,LA,MOREHOUSE,7305269.7975,Louisiana
Louisiana,MOREHOUSE,2013,26938,MOREHOUSE,LA,22067,Louisiana,LA,MOREHOUSE,7373503.2075,Louisiana
Louisiana,MOREHOUSE,2014,26654,MOREHOUSE,LA,22067,Louisiana,LA,MOREHOUSE,7797828.8063625,Louisiana
Louisiana,NATCHITOCHES,2006,38833,NATCHITOCHES,LA,22069,Louisiana,LA,NATCHITOCHES,6059629.2190875,Louisiana
Louisiana,NATCHITOCHES,2007,38957,NATCHITOCHES,LA,22069,Louisiana,LA,NATCHITOCHES,6482656.8053125,Louisiana
Louisiana,NATCHITOCHES,2008,39050,NATCHITOCHES,LA,22069,Louisiana,LA,NATCHITOCHES,7036689.0918125,Louisiana
Louisiana,NATCHITOCHES,2009,39255,NATCHITOCHES,LA,22069,Louisiana,LA,NATCHITOCHES,7415151.4988625,Louisiana
Louisiana,NATCHITOCHES,2010,39523,NATCHITOCHES,LA,22069,Louisiana,LA,NATCHITOCHES,7129406.220225,Louisiana
Louisiana,NATCHITOCHES,2011,39385,NATCHITOCHES,LA,22069,Louisiana,LA,NATCHITOCHES,8484453.7359,Louisiana
Louisiana,NATCHITOCHES,2012,39341,NATCHITOCHES,LA,22069,Louisiana,LA,NATCHITOCHES,8627149.50045,Louisiana
Louisiana,NATCHITOCHES,2013,39122,NATCHITOCHES,LA,22069,Louisiana,LA,NATCHITOCHES,10285210.2678375,Louisiana
Louisiana,NATCHITOCHES,2014,39131,NATCHITOCHES,LA,22069,Louisiana,LA,NATCHITOCHES,11260788.4017,Louisiana
Louisiana,ORLEANS,2006,208548,ORLEANS,LA,22071,Louisiana,LA,ORLEANS,23128213.4207625,Louisiana
Louisiana,ORLEANS,2007,288113,ORLEANS,LA,22071,Louisiana,LA,ORLEANS,33462623.837300003,Louisiana
Louisiana,ORLEANS,2008,336644,ORLEANS,LA,22071,Louisiana,LA,ORLEANS,39570213.45085,Louisiana
Louisiana,ORLEANS,2009,354850,ORLEANS,LA,22071,Louisiana,LA,ORLEANS,49043772.6402,Louisiana
Louisiana,ORLEANS,2010,347789,ORLEANS,LA,22071,Louisiana,LA,ORLEANS,56043643.893375,Louisiana
Louisiana,ORLEANS,2011,360822,ORLEANS,LA,22071,Louisiana,LA,ORLEANS,66898651.59345,Louisiana
Louisiana,ORLEANS,2012,369947,ORLEANS,LA,22071,Louisiana,LA,ORLEANS,70771986.2772,Louisiana
Louisiana,ORLEANS,2013,378863,ORLEANS,LA,22071,Louisiana,LA,ORLEANS,70953280.639275,Louisiana
Louisiana,ORLEANS,2014,384228,ORLEANS,LA,22071,Louisiana,LA,ORLEANS,67691161.0093125,Louisiana
Louisiana,OUACHITA,2006,149989,OUACHITA,LA,22073,Louisiana,LA,OUACHITA,30513224.107437503,Louisiana
Louisiana,OUACHITA,2007,149880,OUACHITA,LA,22073,Louisiana,LA,OUACHITA,33407721.7704125,Louisiana
Louisiana,OUACHITA,2008,150317,OUACHITA,LA,22073,Louisiana,LA,OUACHITA,36479386.7859625,Louisiana
Louisiana,OUACHITA,2009,151502,OUACHITA,LA,22073,Louisiana,LA,OUACHITA,38188835.13382501,Louisiana
Louisiana,OUACHITA,2010,153966,OUACHITA,LA,22073,Louisiana,LA,OUACHITA,40100405.8011,Louisiana
Louisiana,OUACHITA,2011,154654,OUACHITA,LA,22073,Louisiana,LA,OUACHITA,38264985.3681375,Louisiana
Louisiana,OUACHITA,2012,155265,OUACHITA,LA,22073,Louisiana,LA,OUACHITA,41363490.4222125,Louisiana
Louisiana,OUACHITA,2013,156075,OUACHITA,LA,22073,Louisiana,LA,OUACHITA,43259359.5217875,Louisiana
Louisiana,OUACHITA,2014,156383,OUACHITA,LA,22073,Louisiana,LA,OUACHITA,44365691.47725,Louisiana
Louisiana,PLAQUEMINES,2006,21293,PLAQUEMINES,LA,22075,Louisiana,LA,PLAQUEMINES,1004117.235,Louisiana
Louisiana,PLAQUEMINES,2007,21353,PLAQUEMINES,LA,22075,Louisiana,LA,PLAQUEMINES,1156588.7588625,Louisiana
Louisiana,PLAQUEMINES,2008,21138,PLAQUEMINES,LA,22075,Louisiana,LA,PLAQUEMINES,1195865.2575,Louisiana
Louisiana,PLAQUEMINES,2009,20942,PLAQUEMINES,LA,22075,Louisiana,LA,PLAQUEMINES,1296355.89,Louisiana
Louisiana,PLAQUEMINES,2010,23120,PLAQUEMINES,LA,22075,Louisiana,LA,PLAQUEMINES,1775896.35,Louisiana
Louisiana,PLAQUEMINES,2011,23588,PLAQUEMINES,LA,22075,Louisiana,LA,PLAQUEMINES,3071526.6,Louisiana
Louisiana,PLAQUEMINES,2012,23836,PLAQUEMINES,LA,22075,Louisiana,LA,PLAQUEMINES,3822942.7013625,Louisiana
Louisiana,PLAQUEMINES,2013,23520,PLAQUEMINES,LA,22075,Louisiana,LA,PLAQUEMINES,5909718.045,Louisiana
Louisiana,PLAQUEMINES,2014,23323,PLAQUEMINES,LA,22075,Louisiana,LA,PLAQUEMINES,5693088.1688625,Louisiana
Louisiana,POINTE COUPEE,2006,22405,POINTE COUPEE,LA,22077,Louisiana,LA,POINTE COUPEE,4201442.1845,Louisiana
Louisiana,POINTE COUPEE,2007,22447,POINTE COUPEE,LA,22077,Louisiana,LA,POINTE COUPEE,4847749.54,Louisiana
Louisiana,POINTE COUPEE,2008,22536,POINTE COUPEE,LA,22077,Louisiana,LA,POINTE COUPEE,5206733.215,Louisiana
Louisiana,POINTE COUPEE,2009,22447,POINTE COUPEE,LA,22077,Louisiana,LA,POINTE COUPEE,5811543.7725,Louisiana
Louisiana,POINTE COUPEE,2010,22814,POINTE COUPEE,LA,22077,Louisiana,LA,POINTE COUPEE,5439306.525,Louisiana
Louisiana,POINTE COUPEE,2011,22804,POINTE COUPEE,LA,22077,Louisiana,LA,POINTE COUPEE,5660401.29,Louisiana
Louisiana,POINTE COUPEE,2012,22676,POINTE COUPEE,LA,22077,Louisiana,LA,POINTE COUPEE,6843555.45,Louisiana
Louisiana,POINTE COUPEE,2013,22424,POINTE COUPEE,LA,22077,Louisiana,LA,POINTE COUPEE,6436625.385,Louisiana
Louisiana,POINTE COUPEE,2014,22309,POINTE COUPEE,LA,22077,Louisiana,LA,POINTE COUPEE,7333242.795,Louisiana
Louisiana,RAPIDES,2006,132436,RAPIDES,LA,22079,Louisiana,LA,RAPIDES,44240359.754700005,Louisiana
Louisiana,RAPIDES,2007,132943,RAPIDES,LA,22079,Louisiana,LA,RAPIDES,50632002.1634125,Louisiana
Louisiana,RAPIDES,2008,133477,RAPIDES,LA,22079,Louisiana,LA,RAPIDES,56055185.099875,Louisiana
Louisiana,RAPIDES,2009,133937,RAPIDES,LA,22079,Louisiana,LA,RAPIDES,61521615.033375,Louisiana
Louisiana,RAPIDES,2010,131742,RAPIDES,LA,22079,Louisiana,LA,RAPIDES,65065837.0997625,Louisiana
Louisiana,RAPIDES,2011,132019,RAPIDES,LA,22079,Louisiana,LA,RAPIDES,78992921.84295,Louisiana
Louisiana,RAPIDES,2012,132022,RAPIDES,LA,22079,Louisiana,LA,RAPIDES,87487504.2499875,Louisiana
Louisiana,RAPIDES,2013,132337,RAPIDES,LA,22079,Louisiana,LA,RAPIDES,90368148.2090625,Louisiana
Louisiana,RAPIDES,2014,132229,RAPIDES,LA,22079,Louisiana,LA,RAPIDES,91654975.171125,Louisiana
Louisiana,RED RIVER,2006,9177,RED RIVER,LA,22081,Louisiana,LA,RED RIVER,2282565.590225,Louisiana
Louisiana,RED RIVER,2007,9137,RED RIVER,LA,22081,Louisiana,LA,RED RIVER,2589812.412725,Louisiana
Louisiana,RED RIVER,2008,9061,RED RIVER,LA,22081,Louisiana,LA,RED RIVER,2800484.4265875,Louisiana
Louisiana,RED RIVER,2009,9003,RED RIVER,LA,22081,Louisiana,LA,RED RIVER,3279254.385,Louisiana
Louisiana,RED RIVER,2010,9099,RED RIVER,LA,22081,Louisiana,LA,RED RIVER,3409175.062725,Louisiana
Louisiana,RED RIVER,2011,9082,RED RIVER,LA,22081,Louisiana,LA,RED RIVER,3944919.6225,Louisiana
Louisiana,RED RIVER,2012,9071,RED RIVER,LA,22081,Louisiana,LA,RED RIVER,4196930.3440875,Louisiana
Louisiana,RED RIVER,2013,8956,RED RIVER,LA,22081,Louisiana,LA,RED RIVER,4773096.045,Louisiana
Louisiana,RED RIVER,2014,8758,RED RIVER,LA,22081,Louisiana,LA,RED RIVER,3688039.575,Louisiana
Louisiana,RICHLAND,2006,20436,RICHLAND,LA,22083,Louisiana,LA,RICHLAND,3601039.1805,Louisiana
Louisiana,RICHLAND,2007,20429,RICHLAND,LA,22083,Louisiana,LA,RICHLAND,4245952.966362501,Louisiana
Louisiana,RICHLAND,2008,20495,RICHLAND,LA,22083,Louisiana,LA,RICHLAND,4949523.6825,Louisiana
Louisiana,RICHLAND,2009,20422,RICHLAND,LA,22083,Louisiana,LA,RICHLAND,5355356.055225,Louisiana
Louisiana,RICHLAND,2010,20757,RICHLAND,LA,22083,Louisiana,LA,RICHLAND,5576710.035,Louisiana
Louisiana,RICHLAND,2011,20887,RICHLAND,LA,22083,Louisiana,LA,RICHLAND,6452048.970225,Louisiana
Louisiana,RICHLAND,2012,20917,RICHLAND,LA,22083,Louisiana,LA,RICHLAND,6685570.680000001,Louisiana
Louisiana,RICHLAND,2013,20918,RICHLAND,LA,22083,Louisiana,LA,RICHLAND,7276810.4325,Louisiana
Louisiana,RICHLAND,2014,20763,RICHLAND,LA,22083,Louisiana,LA,RICHLAND,8424433.582725,Louisiana
Louisiana,SABINE,2006,23603,SABINE,LA,22085,Louisiana,LA,SABINE,4020091.50545,Louisiana
Louisiana,SABINE,2007,23701,SABINE,LA,22085,Louisiana,LA,SABINE,4242411.6347625,Louisiana
Louisiana,SABINE,2008,23706,SABINE,LA,22085,Louisiana,LA,SABINE,4539390.9897625,Louisiana
Louisiana,SABINE,2009,23733,SABINE,LA,22085,Louisiana,LA,SABINE,5150443.35135,Louisiana
Louisiana,SABINE,2010,24230,SABINE,LA,22085,Louisiana,LA,SABINE,6158118.997725001,Louisiana
Louisiana,SABINE,2011,24426,SABINE,LA,22085,Louisiana,LA,SABINE,8055022.3704375,Louisiana
Louisiana,SABINE,2012,24328,SABINE,LA,22085,Louisiana,LA,SABINE,7472093.966587501,Louisiana
Louisiana,SABINE,2013,24264,SABINE,LA,22085,Louisiana,LA,SABINE,7226471.4413625,Louisiana
Louisiana,SABINE,2014,24118,SABINE,LA,22085,Louisiana,LA,SABINE,5763935.1788625,Louisiana
Louisiana,SAINT BERNARD,2006,14493,SAINT BERNARD,LA,22087,Louisiana,LA,SAINT BERNARD,6220795.09045,Louisiana
Louisiana,SAINT BERNARD,2007,33439,SAINT BERNARD,LA,22087,Louisiana,LA,SAINT BERNARD,12027462.1593875,Louisiana
Louisiana,SAINT BERNARD,2008,37669,SAINT BERNARD,LA,22087,Louisiana,LA,SAINT BERNARD,12362588.8482125,Louisiana
Louisiana,SAINT BERNARD,2009,40655,SAINT BERNARD,LA,22087,Louisiana,LA,SAINT BERNARD,15677883.8752125,Louisiana
Louisiana,SAINT BERNARD,2010,36821,SAINT BERNARD,LA,22087,Louisiana,LA,SAINT BERNARD,19357404.8974875,Louisiana
Louisiana,SAINT BERNARD,2011,39520,SAINT BERNARD,LA,22087,Louisiana,LA,SAINT BERNARD,24301443.991125,Louisiana
Louisiana,SAINT BERNARD,2012,41495,SAINT BERNARD,LA,22087,Louisiana,LA,SAINT BERNARD,31105794.459525,Louisiana
Louisiana,SAINT BERNARD,2013,43446,SAINT BERNARD,LA,22087,Louisiana,LA,SAINT BERNARD,45197180.01315,Louisiana
Louisiana,SAINT BERNARD,2014,44451,SAINT BERNARD,LA,22087,Louisiana,LA,SAINT BERNARD,60276029.4970125,Louisiana
Louisiana,SAINT CHARLES,2006,51759,SAINT CHARLES,LA,22089,Louisiana,LA,SAINT CHARLES,20960431.66025,Louisiana
Louisiana,SAINT CHARLES,2007,51946,SAINT CHARLES,LA,22089,Louisiana,LA,SAINT CHARLES,28889389.07315,Louisiana
Louisiana,SAINT CHARLES,2008,51619,SAINT CHARLES,LA,22089,Louisiana,LA,SAINT CHARLES,25946057.5057,Louisiana
Louisiana,SAINT CHARLES,2009,51611,SAINT CHARLES,LA,22089,Louisiana,LA,SAINT CHARLES,25117393.76475,Louisiana
Louisiana,SAINT CHARLES,2010,52817,SAINT CHARLES,LA,22089,Louisiana,LA,SAINT CHARLES,23158941.976575,Louisiana
Louisiana,SAINT CHARLES,2011,52394,SAINT CHARLES,LA,22089,Louisiana,LA,SAINT CHARLES,22278593.438625,Louisiana
Louisiana,SAINT CHARLES,2012,52429,SAINT CHARLES,LA,22089,Louisiana,LA,SAINT CHARLES,24901056.4509,Louisiana
Louisiana,SAINT CHARLES,2013,52623,SAINT CHARLES,LA,22089,Louisiana,LA,SAINT CHARLES,24090696.5447625,Louisiana
Louisiana,SAINT CHARLES,2014,52690,SAINT CHARLES,LA,22089,Louisiana,LA,SAINT CHARLES,20771855.4943125,Louisiana
Louisiana,SAINT HELENA,2006,10659,SAINT HELENA,LA,22091,Louisiana,LA,SAINT HELENA,1411777.09,Louisiana
Louisiana,SAINT HELENA,2007,10581,SAINT HELENA,LA,22091,Louisiana,LA,SAINT HELENA,1237681.225,Louisiana
Louisiana,SAINT HELENA,2008,10561,SAINT HELENA,LA,22091,Louisiana,LA,SAINT HELENA,1306820.0,Louisiana
Louisiana,SAINT HELENA,2009,10551,SAINT HELENA,LA,22091,Louisiana,LA,SAINT HELENA,1309928.7525,Louisiana
Louisiana,SAINT HELENA,2010,11206,SAINT HELENA,LA,22091,Louisiana,LA,SAINT HELENA,1401070.1625,Louisiana
Louisiana,SAINT HELENA,2011,10967,SAINT HELENA,LA,22091,Louisiana,LA,SAINT HELENA,1182541.9875,Louisiana
Louisiana,SAINT HELENA,2012,10988,SAINT HELENA,LA,22091,Louisiana,LA,SAINT HELENA,981530.4375,Louisiana
Louisiana,SAINT HELENA,2013,10781,SAINT HELENA,LA,22091,Louisiana,LA,SAINT HELENA,1032689.085,Louisiana
Louisiana,SAINT HELENA,2014,10527,SAINT HELENA,LA,22091,Louisiana,LA,SAINT HELENA,1625867.5913625,Louisiana
Louisiana,SAINT JAMES,2006,21159,SAINT JAMES,LA,22093,Louisiana,LA,SAINT JAMES,2299359.877725,Louisiana
Louisiana,SAINT JAMES,2007,21245,SAINT JAMES,LA,22093,Louisiana,LA,SAINT JAMES,2647938.9238625,Louisiana
Louisiana,SAINT JAMES,2008,21083,SAINT JAMES,LA,22093,Louisiana,LA,SAINT JAMES,2703640.6165875,Louisiana
Louisiana,SAINT JAMES,2009,21054,SAINT JAMES,LA,22093,Louisiana,LA,SAINT JAMES,2664443.205225,Louisiana
Louisiana,SAINT JAMES,2010,22051,SAINT JAMES,LA,22093,Louisiana,LA,SAINT JAMES,2834576.6293125,Louisiana
Louisiana,SAINT JAMES,2011,21787,SAINT JAMES,LA,22093,Louisiana,LA,SAINT JAMES,3680647.3265625,Louisiana
Louisiana,SAINT JAMES,2012,21638,SAINT JAMES,LA,22093,Louisiana,LA,SAINT JAMES,4313484.87495,Louisiana
Louisiana,SAINT JAMES,2013,21609,SAINT JAMES,LA,22093,Louisiana,LA,SAINT JAMES,5129351.9334,Louisiana
Louisiana,SAINT JAMES,2014,21518,SAINT JAMES,LA,22093,Louisiana,LA,SAINT JAMES,6388203.5663625,Louisiana
Louisiana,SAINT LANDRY,2006,90756,SAINT LANDRY,LA,22097,Louisiana,LA,SAINT LANDRY,29407037.045225,Louisiana
Louisiana,SAINT LANDRY,2007,91291,SAINT LANDRY,LA,22097,Louisiana,LA,SAINT LANDRY,31319417.1828625,Louisiana
Louisiana,SAINT LANDRY,2008,91948,SAINT LANDRY,LA,22097,Louisiana,LA,SAINT LANDRY,34152151.5273125,Louisiana
Louisiana,SAINT LANDRY,2009,92326,SAINT LANDRY,LA,22097,Louisiana,LA,SAINT LANDRY,38958609.24135,Louisiana
Louisiana,SAINT LANDRY,2010,83503,SAINT LANDRY,LA,22097,Louisiana,LA,SAINT LANDRY,39064140.476587504,Louisiana
Louisiana,SAINT LANDRY,2011,83458,SAINT LANDRY,LA,22097,Louisiana,LA,SAINT LANDRY,45661226.191125,Louisiana
Louisiana,SAINT LANDRY,2012,83487,SAINT LANDRY,LA,22097,Louisiana,LA,SAINT LANDRY,47393331.9211125,Louisiana
Louisiana,SAINT LANDRY,2013,83448,SAINT LANDRY,LA,22097,Louisiana,LA,SAINT LANDRY,44773444.845675,Louisiana
Louisiana,SAINT LANDRY,2014,83720,SAINT LANDRY,LA,22097,Louisiana,LA,SAINT LANDRY,49798561.1418,Louisiana
Louisiana,SAINT MARTIN,2006,51180,SAINT MARTIN,LA,22099,Louisiana,LA,SAINT MARTIN,9418159.9758125,Louisiana
Louisiana,SAINT MARTIN,2007,51623,SAINT MARTIN,LA,22099,Louisiana,LA,SAINT MARTIN,11241900.6858125,Louisiana
Louisiana,SAINT MARTIN,2008,52114,SAINT MARTIN,LA,22099,Louisiana,LA,SAINT MARTIN,12041295.63175,Louisiana
Louisiana,SAINT MARTIN,2009,52217,SAINT MARTIN,LA,22099,Louisiana,LA,SAINT MARTIN,12801186.825,Louisiana
Louisiana,SAINT MARTIN,2010,52263,SAINT MARTIN,LA,22099,Louisiana,LA,SAINT MARTIN,13301271.097725,Louisiana
Louisiana,SAINT MARTIN,2011,52804,SAINT MARTIN,LA,22099,Louisiana,LA,SAINT MARTIN,15292046.67,Louisiana
Louisiana,SAINT MARTIN,2012,52664,SAINT MARTIN,LA,22099,Louisiana,LA,SAINT MARTIN,15510978.1284,Louisiana
Louisiana,SAINT MARTIN,2013,52950,SAINT MARTIN,LA,22099,Louisiana,LA,SAINT MARTIN,15328041.0159,Louisiana
Louisiana,SAINT MARTIN,2014,53309,SAINT MARTIN,LA,22099,Louisiana,LA,SAINT MARTIN,18195259.5268125,Louisiana
Louisiana,SAINT MARY,2006,51569,SAINT MARY,LA,22101,Louisiana,LA,SAINT MARY,13836152.28595,Louisiana
Louisiana,SAINT MARY,2007,51163,SAINT MARY,LA,22101,Louisiana,LA,SAINT MARY,15554985.2997625,Louisiana
